customer_id,account_id,customer_name,account_type,country,city,account_open_date,current_balance,kyc_status,customer_risk_category,mobile_number,email,normalized_customer_id,normalized_country,kyc_reference_id,document_status,risk_flag,source_of_funds,aml_score,kyc_compliance_risk_score,total_swift_transfers,total_swift_amount,average_swift_amount,high_risk_country_transfers,total_crm_interactions,crm_risk_signal_count,total_audit_events,serious_audit_event_count,final_customer_risk_score,final_customer_risk_level,ai_risk_score,ai_risk_level,ai_risk_reasons,ml_anomaly_prediction,ml_anomaly_status,ml_anomaly_score,rule_based_score,hybrid_risk_score,hybrid_risk_level,hybrid_risk_reasons
CUST_1447,ACC_5447,Jacqueline Smith,Corporate,India,Hyderabad,22/09/2025,1155122.95,Missing,LOW,874-407-9468,emarsh@example.net,CUST_1447,India,KYC_7447,Under Review,No Risk Flag,Inheritance,0.78,29.5,1.0,210292.66,210292.66,0.0,0.0,0.0,0.0,0.0,29.5,LOW,30.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer AML score is high",1,NORMAL,0.0714,30.0,30.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer AML score is high"
CUST_1448,ACC_5448,Gary Hamilton,Savings,India,Mumbai,30/04/2021,1888757.76,Pending,MEDIUM,975.879.4093,rogersdana@example.net,CUST_1448,India,KYC_7448,Verified,Incomplete KYC,Investment,0.5,42.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,47.5,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: Incomplete KYC | Serious audit events found for this customer,1,NORMAL,0.1123,25.0,25.0,LOW,Customer has AML/KYC risk flag: Incomplete KYC | Serious audit events found for this customer
CUST_1449,ACC_5449,Ms. Jennifer Krueger,Current,United States,Kolkata,01/05/2024,2896909.84,Pending,MEDIUM,001-693-653-1847x38604,nelsonmaria@example.net,CUST_1449,United States,KYC_7449,Under Review,Politically Exposed Person,Business Income,0.12,43.0,2.0,77996.36,38998.18,0.0,1.0,1.0,1.0,0.0,51.0,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.086,25.0,25.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals
CUST_1450,ACC_5450,Clifford Rose,Current,United States,Patna,08-23-2020,3800043.7,Expired,MEDIUM,607.900.5400,michaelmoreno@example.com,CUST_1450,United States,KYC_7450,Under Review,High Cash Activity,Unknown,0.76,79.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,100.0,HIGH,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0376,80.0,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1451,ACC_5451,Samuel Romero,Salary,United Kingdom,Bengaluru,2020-09-12,2947753.28,Incomplete,HIGH,+1-579-462-4577x64400,evanmartin@example.org,CUST_1451,United Kingdom,KYC_7451,Expired,No Risk Flag,Cash Deposits,0.77,64.25,2.0,262163.83,131081.915,1.0,0.0,0.0,3.0,1.0,79.25,HIGH,73.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.0915,73.0,73.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1452,ACC_5452,Sherry Noble,Corporate,Germany,Patna,07/01/2021,324334.95,Expired,MEDIUM,001-750-535-7748x56915,collinmontoya@example.net,CUST_1452,Germany,KYC_7452,Verified,High Cash Activity,Investment,0.85,51.25,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,72.25,MEDIUM,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0435,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1453,ACC_5453,Aaron Morris,Savings,United Kingdom,Mumbai,30/07/2025,4259595.93,Pending,MEDIUM,(545)463-3269x7321,kylehill@example.net,CUST_1453,United Kingdom,KYC_7453,Verified,Unusual Beneficiary Pattern,Salary,0.59,44.75,1.0,99468.25,99468.25,0.0,0.0,0.0,1.0,1.0,49.75,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Serious audit events found for this customer,1,NORMAL,0.1324,25.0,25.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Serious audit events found for this customer
CUST_1454,ACC_5454,Matthew Jones,Current,Germany,Mumbai,05/03/2023,1667976.81,Incomplete,LOW,001-252-443-5756x81569,lori99@example.net,CUST_1454,Germany,KYC_7454,Under Review,Incomplete KYC,Cash Deposits,0.59,74.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.75,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1491,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy"
CUST_1455,ACC_5455,Joshua Carr,Current,India,Chennai,09-08-2024,681786.79,Expired,MEDIUM,(789)769-4452x76144,brooke31@example.net,CUST_1455,India,KYC_7455,Under Review,Incomplete KYC,Unknown,0.35,68.75,2.0,176010.2,88005.1,0.0,0.0,0.0,2.0,1.0,73.75,MEDIUM,55.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer",1,NORMAL,0.1368,55.0,55.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer"
CUST_1456,ACC_5456,Elizabeth Mason,NRI,Germany,Chennai,2021-10-27,3512803.61,Expired,MEDIUM,001-371-566-1308x1808,michaelhahn@example.com,CUST_1456,Germany,KYC_7456,Verified,Offshore Entity Link,Investment,0.35,38.75,2.0,871169.83,435584.915,1.0,0.0,0.0,1.0,1.0,53.75,MEDIUM,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0773,58.0,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure"
CUST_1457,ACC_5457,Carolyn Barnes,Current,India,Patna,29/03/2025,3067934.47,Verified,LOW,3525345329,wmiller@example.com,CUST_1457,India,KYC_7457,Expired,Sanctions Watchlist Match,Business Income,0.56,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match,1,NORMAL,0.15,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match
CUST_1458,ACC_5458,John Deleon,Salary,India,Mumbai,09-26-2025,337864.74,Incomplete,LOW,619.651.9121x56455,kristin24@example.com,CUST_1458,India,KYC_7458,Expired,Incomplete KYC,Unknown,0.34,83.5,2.0,299364.68,149682.34,0.0,1.0,1.0,0.0,0.0,91.5,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals",1,NORMAL,0.0759,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals"
CUST_1459,ACC_5459,Guy Kerr,Salary,India,Kolkata,22/08/2019,1087544.49,Verified,LOW,+1-444-335-5039x561,rushallison@example.com,CUST_1459,India,KYC_7459,Expired,Offshore Entity Link,Inheritance,0.35,63.75,2.0,360099.98000000004,180049.99000000002,1.0,0.0,0.0,1.0,1.0,78.75,HIGH,48.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer,1,NORMAL,0.1328,48.0,48.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Serious audit events found for this customer
CUST_1460,ACC_5460,Bradley Richard,Salary,Singapore,Mumbai,2021-12-02,4498848.54,Verified,HIGH,337-523-4346x530,ksweeney@example.org,CUST_1460,Singapore,KYC_7460,Missing,Offshore Entity Link,Cash Deposits,0.68,92.0,3.0,264469.23,88156.40999999999,1.0,0.0,0.0,2.0,1.0,100.0,HIGH,63.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer,1,NORMAL,0.0541,63.0,63.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer
CUST_1461,ACC_5461,Jose Pacheco,Corporate,United States,Kolkata,23/03/2026,956910.22,Expired,HIGH,001-258-694-0054x7129,greenkristy@example.net,CUST_1461,United States,KYC_7461,Under Review,Politically Exposed Person,Cash Deposits,0.57,74.25,4.0,1239471.52,309867.88,2.0,0.0,0.0,0.0,0.0,94.25,HIGH,76.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0203,76.0,76.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1462,ACC_5462,Amanda Riddle,Savings,India,Pune,04-04-2021,3453563.93,Incomplete,HIGH,717-440-1721x185,dross@example.net,CUST_1462,India,KYC_7462,Under Review,Sanctions Watchlist Match,Salary,0.62,55.5,3.0,883357.46,294452.48666666663,1.0,0.0,0.0,0.0,0.0,65.5,MEDIUM,53.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.1033,53.0,53.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1463,ACC_5463,Jacob Roberts,Current,Singapore,Chennai,19/11/2025,4562937.53,Pending,HIGH,400-607-7182,lindsay93@example.net,CUST_1463,Singapore,KYC_7463,Missing,High Cash Activity,Unknown,0.08,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,HIGH,50.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy,1,NORMAL,0.1161,50.0,50.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy
CUST_1464,ACC_5464,Taylor Reed,Salary,United Kingdom,Delhi,2020-09-29,4015091.51,Verified,LOW,(206)389-2851x01317,khughes@example.net,CUST_1464,United Kingdom,KYC_7464,Under Review,High Cash Activity,Inheritance,0.58,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,MEDIUM,20.0,LOW,Customer has AML/KYC risk flag: High Cash Activity,1,NORMAL,0.1406,20.0,20.0,LOW,Customer has AML/KYC risk flag: High Cash Activity
CUST_1465,ACC_5465,Mallory Miller,Savings,United States,Mumbai,07/03/2021,2151998.44,Pending,HIGH,001-931-550-7326x8689,lopezroy@example.org,CUST_1465,United States,KYC_7465,Under Review,High Cash Activity,Cash Deposits,0.72,78.0,1.0,154605.92,154605.92,1.0,0.0,0.0,0.0,0.0,88.0,HIGH,58.0,MEDIUM,Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries,1,NORMAL,0.1042,58.0,58.0,MEDIUM,Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries
CUST_1466,ACC_5466,Michelle Carter,Salary,Germany,Mumbai,13/08/2020,857082.6,Incomplete,LOW,4837721475,nguyenabigail@example.net,CUST_1466,Germany,KYC_7466,Expired,No Risk Flag,Business Income,0.46,36.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,52.5,MEDIUM,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | CRM notes contain suspicious customer behavior signals",1,NORMAL,0.0227,40.0,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | CRM notes contain suspicious customer behavior signals"
CUST_1467,ACC_5467,Taylor Velazquez,Corporate,India,Hyderabad,06-14-2020,4087008.4,Verified,HIGH,001-483-438-4861x801,rwilliams@example.org,CUST_1467,India,KYC_7467,Missing,Incomplete KYC,Business Income,0.59,69.75,3.0,327084.37,109028.12333333334,0.0,2.0,0.0,0.0,0.0,69.75,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC,1,NORMAL,0.0656,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC
CUST_1468,ACC_5468,Timothy Crosby,Corporate,Singapore,Kolkata,22/08/2023,3604595.94,Verified,LOW,772.385.1557,juliejones@example.org,CUST_1468,Singapore,KYC_7468,Expired,Politically Exposed Person,Investment,0.77,74.25,2.0,371500.92,185750.46,1.0,1.0,1.0,0.0,0.0,92.25,HIGH,63.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0822,63.0,63.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals
CUST_1469,ACC_5469,Kimberly Randall,Current,India,Mumbai,02-11-2022,1188676.31,Incomplete,HIGH,6854027755,mirandagreer@example.com,CUST_1469,India,KYC_7469,Verified,Unusual Beneficiary Pattern,Unknown,0.39,59.75,1.0,240499.19,240499.19,1.0,2.0,2.0,1.0,1.0,90.75,HIGH,73.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0293,73.0,73.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1470,ACC_5470,James Elliott,NRI,Singapore,Bengaluru,11-16-2023,2263284.78,Verified,LOW,693.817.2896x24023,steven08@example.com,CUST_1470,Singapore,KYC_7470,Under Review,Politically Exposed Person,Salary,0.95,63.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,71.75,MEDIUM,40.0,MEDIUM,Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.091,40.0,40.0,MEDIUM,Customer has AML/KYC risk flag: Politically Exposed Person | Customer AML score is high | CRM notes contain suspicious customer behavior signals
CUST_1471,ACC_5471,Lisa Wells,Salary,Singapore,Pune,10-03-2022,2666833.25,Pending,HIGH,+1-587-947-5034x543,johntaylor@example.com,CUST_1471,Singapore,KYC_7471,Verified,Sanctions Watchlist Match,Inheritance,0.53,43.25,1.0,206388.41,206388.41,0.0,1.0,1.0,1.0,0.0,51.25,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: Sanctions Watchlist Match | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0996,25.0,25.0,LOW,Customer has AML/KYC risk flag: Sanctions Watchlist Match | CRM notes contain suspicious customer behavior signals
CUST_1472,ACC_5472,Joy Cunningham,Salary,United States,Kolkata,2020-01-27,449373.32,Expired,HIGH,(647)465-7967,rebekahwilliams@example.org,CUST_1472,United States,KYC_7472,Expired,No Risk Flag,Cash Deposits,0.78,64.5,1.0,208009.6,208009.6,1.0,1.0,1.0,2.0,1.0,87.5,HIGH,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0855,78.0,78.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
